year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,8,DL,Delta Air Lines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",144.0,31.0,15.53,0.08,8.77,0.0,6.62,2.0,0.0,1513.0,741.0,10.0,310.0,0.0,452.0
2023,8,DL,Delta Air Lines Inc.,ALB,"Albany, NY: Albany International",120.0,38.0,21.66,2.89,4.11,0.0,9.34,3.0,0.0,3431.0,2293.0,134.0,145.0,0.0,859.0
2023,8,DL,Delta Air Lines Inc.,ANC,"Anchorage, AK: Ted Stevens Anchorage International",331.0,44.0,16.98,2.87,15.33,0.0,8.82,0.0,1.0,2346.0,1226.0,227.0,363.0,0.0,530.0
2023,8,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19716.0,3416.0,928.68,169.57,935.84,1.0,1380.91,475.0,125.0,303248.0,110115.0,22089.0,70200.0,43.0,100801.0
2023,8,DL,Delta Air Lines Inc.,ATW,"Appleton, WI: Appleton International",31.0,4.0,1.09,1.0,0.79,0.0,1.12,1.0,0.0,574.0,125.0,292.0,105.0,0.0,52.0
2023,8,DL,Delta Air Lines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",1082.0,242.0,121.28,5.98,40.5,0.0,74.24,20.0,5.0,19570.0,10166.0,817.0,2111.0,0.0,6476.0
2023,8,DL,Delta Air Lines Inc.,AVL,"Asheville, NC: Asheville Regional",191.0,38.0,14.94,5.02,8.19,0.0,9.85,7.0,0.0,2336.0,848.0,280.0,414.0,0.0,794.0
2023,8,DL,Delta Air Lines Inc.,BDL,"Hartford, CT: Bradley International",361.0,56.0,37.15,2.4,5.12,0.0,11.32,2.0,0.0,4051.0,2959.0,176.0,258.0,0.0,658.0
2023,8,DL,Delta Air Lines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",254.0,54.0,24.52,3.1,10.8,0.0,15.58,14.0,0.0,3290.0,1132.0,519.0,429.0,0.0,1210.0
2023,8,DL,Delta Air Lines Inc.,BIL,"Billings, MT: Billings Logan International",103.0,21.0,15.58,0.0,1.44,0.0,3.98,2.0,0.0,1672.0,1254.0,0.0,60.0,0.0,358.0
2023,8,DL,Delta Air Lines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",31.0,12.0,8.13,0.0,1.41,0.0,2.45,0.0,0.0,811.0,579.0,0.0,55.0,0.0,177.0
2023,8,DL,Delta Air Lines Inc.,BNA,"Nashville, TN: Nashville International",736.0,152.0,77.38,7.17,24.1,0.0,43.36,9.0,0.0,10263.0,4982.0,626.0,1360.0,0.0,3295.0
2023,8,DL,Delta Air Lines Inc.,BOI,"Boise, ID: Boise Air Terminal",283.0,51.0,21.86,4.01,10.44,0.0,14.69,3.0,0.0,3198.0,1584.0,240.0,441.0,0.0,933.0
2023,8,DL,Delta Air Lines Inc.,BOS,"Boston, MA: Logan International",2338.0,498.0,129.94,16.81,147.11,0.0,204.14,27.0,3.0,37855.0,12993.0,1479.0,6823.0,0.0,16560.0
2023,8,DL,Delta Air Lines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",143.0,23.0,13.16,1.47,4.68,0.0,3.68,4.0,1.0,2031.0,1280.0,175.0,402.0,0.0,174.0
2023,8,DL,Delta Air Lines Inc.,BTV,"Burlington, VT: Burlington International",44.0,10.0,5.15,0.08,1.93,0.0,2.84,0.0,0.0,558.0,253.0,15.0,53.0,0.0,237.0
2023,8,DL,Delta Air Lines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",250.0,78.0,40.4,2.74,15.61,0.0,19.26,5.0,0.0,5486.0,3022.0,295.0,671.0,0.0,1498.0
2023,8,DL,Delta Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",466.0,106.0,50.14,9.16,14.73,0.0,31.97,6.0,0.0,8290.0,2981.0,1728.0,1123.0,0.0,2458.0
2023,8,DL,Delta Air Lines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",199.0,40.0,25.11,0.0,4.38,0.0,10.51,2.0,1.0,3325.0,2628.0,0.0,202.0,0.0,495.0
2023,8,DL,Delta Air Lines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",133.0,17.0,5.57,2.66,2.42,0.0,6.35,3.0,0.0,880.0,278.0,177.0,94.0,0.0,331.0
2023,8,DL,Delta Air Lines Inc.,CHA,"Chattanooga, TN: Lovell Field",94.0,24.0,13.74,1.22,3.65,0.0,5.4,4.0,0.0,2007.0,1301.0,77.0,118.0,0.0,511.0
2023,8,DL,Delta Air Lines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",31.0,3.0,1.13,1.0,0.02,0.0,0.85,0.0,0.0,317.0,74.0,83.0,1.0,0.0,159.0
2023,8,DL,Delta Air Lines Inc.,CHS,"Charleston, SC: Charleston AFB/International",347.0,60.0,26.6,2.68,13.18,0.0,17.55,12.0,1.0,3695.0,1801.0,128.0,679.0,0.0,1087.0
2023,8,DL,Delta Air Lines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",31.0,5.0,3.17,0.0,1.25,0.0,0.58,1.0,0.0,341.0,121.0,0.0,186.0,0.0,34.0
2023,8,DL,Delta Air Lines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",275.0,66.0,31.4,2.45,13.62,0.0,18.53,3.0,1.0,5128.0,3025.0,217.0,681.0,0.0,1205.0
2023,8,DL,Delta Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",601.0,101.0,46.76,6.63,21.96,0.0,25.65,9.0,1.0,9448.0,5048.0,846.0,1057.0,0.0,2497.0
2023,8,DL,Delta Air Lines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",282.0,47.0,27.25,5.19,7.67,0.0,6.89,3.0,0.0,4062.0,2853.0,300.0,267.0,0.0,642.0
2023,8,DL,Delta Air Lines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",62.0,21.0,14.27,1.36,2.91,0.0,2.46,0.0,0.0,1174.0,679.0,94.0,93.0,0.0,308.0
2023,8,DL,Delta Air Lines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",720.0,151.0,62.56,5.64,25.05,0.0,57.75,10.0,1.0,10779.0,4833.0,539.0,990.0,0.0,4417.0
2023,8,DL,Delta Air Lines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",124.0,23.0,12.15,0.43,7.21,0.0,3.21,5.0,0.0,1667.0,1031.0,45.0,325.0,0.0,266.0
2023,8,DL,Delta Air Lines Inc.,DAL,"Dallas, TX: Dallas Love Field",265.0,81.0,36.61,4.55,21.32,0.0,18.52,5.0,1.0,6651.0,3383.0,358.0,1027.0,0.0,1883.0
2023,8,DL,Delta Air Lines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",110.0,22.0,10.73,1.01,2.16,0.0,8.1,1.0,0.0,1726.0,1120.0,132.0,99.0,0.0,375.0
2023,8,DL,Delta Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",697.0,171.0,82.84,8.11,37.91,0.0,42.14,14.0,8.0,10280.0,4763.0,657.0,1563.0,0.0,3297.0
2023,8,DL,Delta Air Lines Inc.,DEN,"Denver, CO: Denver International",1127.0,283.0,111.56,8.07,109.05,0.0,54.32,7.0,4.0,17700.0,8909.0,565.0,4219.0,0.0,4007.0
2023,8,DL,Delta Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",953.0,219.0,104.36,4.02,51.67,0.0,58.95,15.0,5.0,13855.0,7495.0,299.0,2232.0,0.0,3829.0
2023,8,DL,Delta Air Lines Inc.,DSM,"Des Moines, IA: Des Moines International",93.0,19.0,6.89,1.24,3.76,0.0,7.1,3.0,0.0,2046.0,1159.0,209.0,293.0,0.0,385.0
2023,8,DL,Delta Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",5436.0,899.0,294.11,31.83,182.39,0.59,390.09,115.0,21.0,77603.0,30383.0,3190.0,11167.0,44.0,32819.0
2023,8,DL,Delta Air Lines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",151.0,36.0,20.02,0.33,5.38,0.0,10.27,3.0,0.0,2235.0,1278.0,38.0,155.0,0.0,764.0
2023,8,DL,Delta Air Lines Inc.,ELP,"El Paso, TX: El Paso International",62.0,12.0,6.23,1.81,1.95,0.0,2.0,2.0,0.0,801.0,435.0,174.0,64.0,0.0,128.0
2023,8,DL,Delta Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",586.0,108.0,58.51,6.6,22.4,1.0,19.49,11.0,0.0,7284.0,3903.0,829.0,1505.0,53.0,994.0
2023,8,DL,Delta Air Lines Inc.,EYW,"Key West, FL: Key West International",124.0,27.0,11.04,1.82,9.38,0.0,4.75,5.0,1.0,2250.0,1354.0,114.0,506.0,0.0,276.0
2023,8,DL,Delta Air Lines Inc.,FAI,"Fairbanks, AK: Fairbanks International",93.0,19.0,10.46,1.0,3.76,0.0,3.79,0.0,1.0,2030.0,1612.0,19.0,128.0,0.0,271.0
2023,8,DL,Delta Air Lines Inc.,FAR,"Fargo, ND: Hector International",63.0,9.0,4.54,0.0,0.86,0.0,3.6,0.0,0.0,1031.0,678.0,0.0,36.0,0.0,317.0
2023,8,DL,Delta Air Lines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31.0,16.0,7.01,0.0,2.27,0.0,6.72,4.0,0.0,1668.0,877.0,0.0,170.0,0.0,621.0
2023,8,DL,Delta Air Lines Inc.,FCA,"Kalispell, MT: Glacier Park International",93.0,31.0,14.71,0.0,12.48,0.0,3.81,0.0,0.0,1041.0,571.0,0.0,357.0,0.0,113.0
2023,8,DL,Delta Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",941.0,224.0,107.04,8.53,70.47,1.45,36.5,10.0,5.0,13794.0,6970.0,847.0,3618.0,79.0,2280.0
2023,8,DL,Delta Air Lines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",62.0,25.0,12.02,0.0,4.73,0.0,8.25,1.0,0.0,2041.0,1329.0,0.0,256.0,0.0,456.0
2023,8,DL,Delta Air Lines Inc.,GEG,"Spokane, WA: Spokane International",356.0,71.0,40.36,2.72,7.3,0.0,20.62,3.0,0.0,5602.0,3071.0,71.0,210.0,0.0,2250.0
2023,8,DL,Delta Air Lines Inc.,GNV,"Gainesville, FL: Gainesville Regional",136.0,27.0,10.7,1.36,6.74,0.0,8.2,7.0,0.0,1984.0,721.0,258.0,275.0,0.0,730.0
2023,8,DL,Delta Air Lines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",111.0,16.0,10.94,0.0,2.73,0.0,2.34,3.0,0.0,935.0,570.0,0.0,222.0,0.0,143.0
2023,8,DL,Delta Air Lines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",31.0,10.0,4.05,0.32,2.07,0.0,3.56,0.0,0.0,773.0,274.0,43.0,46.0,0.0,410.0
2023,8,DL,Delta Air Lines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",239.0,52.0,26.89,2.91,10.1,0.0,12.09,3.0,0.0,2955.0,1515.0,230.0,313.0,0.0,897.0
2023,8,DL,Delta Air Lines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",190.0,29.0,14.47,3.77,1.92,0.0,8.84,3.0,0.0,2297.0,975.0,447.0,147.0,0.0,728.0
2023,8,DL,Delta Air Lines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",222.0,36.0,17.55,5.81,3.86,0.0,8.77,5.0,1.0,2089.0,769.0,546.0,153.0,0.0,621.0
2023,8,DL,Delta Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",291.0,53.0,26.38,1.0,15.25,0.0,10.37,0.0,0.0,3703.0,2560.0,23.0,466.0,0.0,654.0
2023,8,DL,Delta Air Lines Inc.,HOU,"Houston, TX: William P Hobby",110.0,33.0,17.79,0.76,6.4,0.0,8.05,6.0,0.0,3530.0,2599.0,85.0,405.0,0.0,441.0
2023,8,DL,Delta Air Lines Inc.,HPN,"White Plains, NY: Westchester County",62.0,15.0,8.87,0.75,1.52,0.0,3.86,2.0,0.0,764.0,391.0,52.0,116.0,0.0,205.0
2023,8,DL,Delta Air Lines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",198.0,37.0,16.5,4.13,6.92,0.0,9.46,7.0,0.0,2569.0,808.0,728.0,345.0,0.0,688.0
2023,8,DL,Delta Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",275.0,55.0,26.25,6.64,7.46,0.0,14.64,3.0,1.0,4191.0,1671.0,623.0,505.0,0.0,1392.0
2023,8,DL,Delta Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",706.0,143.0,70.96,5.07,33.69,0.0,33.27,13.0,1.0,13484.0,7736.0,1491.0,1637.0,0.0,2620.0
2023,8,DL,Delta Air Lines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",90.0,18.0,10.61,0.11,2.49,0.0,4.78,3.0,0.0,997.0,476.0,26.0,93.0,0.0,402.0
2023,8,DL,Delta Air Lines Inc.,ILM,"Wilmington, NC: Wilmington International",62.0,11.0,6.76,0.69,0.84,0.0,2.7,2.0,0.0,938.0,482.0,136.0,30.0,0.0,290.0
2023,8,DL,Delta Air Lines Inc.,IND,"Indianapolis, IN: Indianapolis International",390.0,85.0,49.84,6.44,16.16,0.0,12.56,4.0,0.0,6516.0,3810.0,1144.0,771.0,0.0,791.0
2023,8,DL,Delta Air Lines Inc.,JAC,"Jackson, WY: Jackson Hole",137.0,30.0,15.68,2.35,6.6,0.0,5.37,0.0,0.0,1803.0,1033.0,208.0,272.0,0.0,290.0
2023,8,DL,Delta Air Lines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",199.0,39.0,18.56,1.5,8.6,0.0,10.34,3.0,0.0,2856.0,1208.0,81.0,796.0,0.0,771.0
2023,8,DL,Delta Air Lines Inc.,JAX,"Jacksonville, FL: Jacksonville International",439.0,120.0,66.56,5.75,22.91,0.0,24.79,16.0,1.0,7739.0,4565.0,435.0,1203.0,0.0,1536.0
2023,8,DL,Delta Air Lines Inc.,JFK,"New York, NY: John F. Kennedy International",2527.0,442.0,160.43,15.88,120.59,1.0,144.1,19.0,3.0,41797.0,21454.0,2364.0,5403.0,27.0,12549.0
2023,8,DL,Delta Air Lines Inc.,JNU,"Juneau, AK: Juneau International",31.0,4.0,3.0,0.0,0.12,0.0,0.88,0.0,0.0,68.0,51.0,0.0,2.0,0.0,15.0
2023,8,DL,Delta Air Lines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",62.0,6.0,3.6,0.0,0.84,0.0,1.56,0.0,0.0,212.0,149.0,0.0,26.0,0.0,37.0
2023,8,DL,Delta Air Lines Inc.,LAS,"Las Vegas, NV: Harry Reid International",1320.0,263.0,113.69,9.28,65.27,1.0,73.76,10.0,4.0,15916.0,7740.0,809.0,2724.0,48.0,4595.0
2023,8,DL,Delta Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3348.0,610.0,252.91,28.97,147.87,1.38,178.88,29.0,3.0,48703.0,24768.0,3604.0,6509.0,120.0,13702.0
2023,8,DL,Delta Air Lines Inc.,LEX,"Lexington, KY: Blue Grass",168.0,27.0,6.96,2.71,6.41,0.0,10.93,4.0,2.0,2095.0,567.0,262.0,466.0,0.0,800.0
2023,8,DL,Delta Air Lines Inc.,LGA,"New York, NY: LaGuardia",2164.0,368.0,138.08,22.12,81.4,2.49,123.91,42.0,7.0,28020.0,10486.0,1701.0,6227.0,97.0,9509.0
2023,8,DL,Delta Air Lines Inc.,LIH,"Lihue, HI: Lihue Airport",62.0,3.0,2.61,0.0,0.39,0.0,0.0,0.0,0.0,81.0,68.0,0.0,13.0,0.0,0.0
2023,8,DL,Delta Air Lines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",168.0,42.0,20.2,3.45,8.87,0.0,9.48,3.0,1.0,2188.0,971.0,205.0,413.0,0.0,599.0
2023,8,DL,Delta Air Lines Inc.,MCI,"Kansas City, MO: Kansas City International",640.0,155.0,88.37,6.97,22.4,0.0,37.26,10.0,0.0,11540.0,7173.0,824.0,1055.0,0.0,2488.0
2023,8,DL,Delta Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1723.0,398.0,157.36,14.8,134.67,0.0,91.17,12.0,8.0,25221.0,10291.0,1699.0,7313.0,0.0,5918.0
2023,8,DL,Delta Air Lines Inc.,MDT,"Harrisburg, PA: Harrisburg International",89.0,10.0,6.53,0.0,1.23,0.0,2.24,0.0,0.0,527.0,314.0,0.0,43.0,0.0,170.0
2023,8,DL,Delta Air Lines Inc.,MDW,"Chicago, IL: Chicago Midway International",120.0,30.0,14.32,0.64,5.49,0.0,9.55,4.0,1.0,1861.0,1083.0,49.0,232.0,0.0,497.0
2023,8,DL,Delta Air Lines Inc.,MEM,"Memphis, TN: Memphis International",420.0,93.0,43.82,4.24,15.87,0.0,29.07,9.0,2.0,6856.0,3485.0,503.0,750.0,0.0,2118.0
2023,8,DL,Delta Air Lines Inc.,MIA,"Miami, FL: Miami International",840.0,214.0,76.11,7.03,83.74,0.0,47.12,6.0,7.0,14702.0,6604.0,325.0,4244.0,0.0,3529.0
2023,8,DL,Delta Air Lines Inc.,MKE,"Milwaukee, WI: General Mitchell International",433.0,99.0,49.91,5.25,17.5,0.0,26.34,8.0,0.0,10393.0,6354.0,1258.0,753.0,0.0,2028.0
2023,8,DL,Delta Air Lines Inc.,MLB,"Melbourne, FL: Melbourne Orlando International",124.0,23.0,4.88,2.1,10.59,0.0,5.43,3.0,0.0,1725.0,562.0,203.0,484.0,0.0,476.0
2023,8,DL,Delta Air Lines Inc.,MOB,"Mobile, AL: Mobile Regional",33.0,8.0,7.79,0.0,0.21,0.0,0.0,3.0,0.0,556.0,552.0,0.0,4.0,0.0,0.0
2023,8,DL,Delta Air Lines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",195.0,32.0,14.5,0.0,7.07,0.0,10.43,2.0,1.0,2030.0,997.0,0.0,265.0,0.0,768.0
2023,8,DL,Delta Air Lines Inc.,MSO,"Missoula, MT: Missoula Montana",93.0,13.0,8.8,0.0,0.3,0.0,3.9,1.0,0.0,870.0,643.0,0.0,14.0,0.0,213.0
2023,8,DL,Delta Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",6471.0,948.0,333.82,30.4,171.29,2.03,410.46,48.0,7.0,81782.0,41152.0,2833.0,7655.0,90.0,30052.0
2023,8,DL,Delta Air Lines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",566.0,118.0,59.51,8.17,21.67,0.0,28.65,5.0,3.0,9124.0,4560.0,935.0,1053.0,0.0,2576.0
2023,8,DL,Delta Air Lines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",176.0,36.0,16.57,2.82,3.81,0.0,12.8,8.0,0.0,2516.0,1050.0,408.0,207.0,0.0,851.0
2023,8,DL,Delta Air Lines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",58.0,12.0,8.71,0.66,1.26,0.0,1.37,1.0,0.0,789.0,575.0,31.0,35.0,0.0,148.0
2023,8,DL,Delta Air Lines Inc.,OAK,"Oakland, CA: Metro Oakland International",31.0,4.0,2.92,0.0,0.0,0.0,1.08,0.0,0.0,956.0,881.0,0.0,0.0,0.0,75.0
2023,8,DL,Delta Air Lines Inc.,OGG,"Kahului, HI: Kahului Airport",93.0,14.0,5.25,1.88,2.35,0.0,4.52,1.0,2.0,771.0,225.0,106.0,86.0,0.0,354.0
2023,8,DL,Delta Air Lines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",148.0,37.0,14.77,3.56,7.52,0.0,11.15,2.0,0.0,3002.0,1418.0,319.0,376.0,0.0,889.0
2023,8,DL,Delta Air Lines Inc.,OMA,"Omaha, NE: Eppley Airfield",179.0,47.0,17.48,2.32,10.02,0.0,17.18,2.0,0.0,4102.0,2346.0,238.0,327.0,0.0,1191.0
2023,8,DL,Delta Air Lines Inc.,ONT,"Ontario, CA: Ontario International",239.0,59.0,27.65,2.44,15.21,0.76,12.95,5.0,0.0,4498.0,2242.0,223.0,455.0,37.0,1541.0
2023,8,DL,Delta Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",1040.0,265.0,117.03,8.57,69.43,0.0,69.97,16.0,9.0,19013.0,8913.0,762.0,3975.0,0.0,5363.0
2023,8,DL,Delta Air Lines Inc.,ORF,"Norfolk, VA: Norfolk International",215.0,51.0,29.34,5.73,8.5,0.0,7.43,6.0,0.0,2903.0,1224.0,555.0,490.0,0.0,634.0
2023,8,DL,Delta Air Lines Inc.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",554.0,140.0,53.29,3.9,45.35,0.0,37.46,10.0,0.0,9747.0,4130.0,382.0,2319.0,0.0,2916.0
2023,8,DL,Delta Air Lines Inc.,PDX,"Portland, OR: Portland International",706.0,70.0,32.58,5.22,11.55,0.0,20.65,5.0,1.0,4097.0,2157.0,300.0,536.0,0.0,1104.0
2023,8,DL,Delta Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",564.0,112.0,65.93,7.26,16.26,0.0,22.55,11.0,2.0,7848.0,4420.0,437.0,1137.0,0.0,1854.0
2023,8,DL,Delta Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",864.0,158.0,74.48,8.75,33.6,0.0,41.18,10.0,3.0,10874.0,5001.0,932.0,1935.0,0.0,3006.0
2023,8,DL,Delta Air Lines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",257.0,58.0,26.31,1.98,12.1,0.0,17.6,5.0,1.0,3061.0,1318.0,131.0,412.0,0.0,1200.0
2023,8,DL,Delta Air Lines Inc.,PNS,"Pensacola, FL: Pensacola International",202.0,36.0,22.29,2.72,2.86,0.0,8.12,6.0,0.0,3406.0,1862.0,370.0,294.0,0.0,880.0
2023,8,DL,Delta Air Lines Inc.,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",31.0,10.0,6.92,0.0,1.28,0.0,1.8,0.0,0.0,546.0,421.0,0.0,36.0,0.0,89.0
2023,8,DL,Delta Air Lines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",161.0,47.0,29.04,3.55,5.85,0.0,8.56,2.0,0.0,3904.0,2271.0,873.0,272.0,0.0,488.0
2023,8,DL,Delta Air Lines Inc.,PWM,"Portland, ME: Portland International Jetport",152.0,26.0,9.23,2.78,11.39,0.0,2.59,1.0,0.0,2391.0,1517.0,168.0,485.0,0.0,221.0
2023,8,DL,Delta Air Lines Inc.,RAP,"Rapid City, SD: Rapid City Regional",31.0,10.0,7.77,0.0,0.11,0.0,2.13,0.0,0.0,537.0,362.0,0.0,5.0,0.0,170.0
2023,8,DL,Delta Air Lines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",975.0,212.0,84.11,5.57,37.83,0.0,84.49,17.0,2.0,14295.0,6197.0,582.0,1421.0,0.0,6095.0
2023,8,DL,Delta Air Lines Inc.,RIC,"Richmond, VA: Richmond International",207.0,59.0,34.44,5.19,7.57,0.0,11.79,5.0,0.0,3450.0,2125.0,379.0,310.0,0.0,636.0
2023,8,DL,Delta Air Lines Inc.,RNO,"Reno, NV: Reno/Tahoe International",75.0,10.0,5.72,0.0,0.0,0.0,4.28,2.0,0.0,441.0,259.0,0.0,0.0,0.0,182.0
2023,8,DL,Delta Air Lines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional",31.0,11.0,4.0,0.0,0.56,0.0,6.44,2.0,0.0,1689.0,864.0,0.0,25.0,0.0,800.0
2023,8,DL,Delta Air Lines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",94.0,32.0,15.84,1.24,5.75,0.0,9.16,2.0,0.0,2721.0,1512.0,78.0,230.0,0.0,901.0
2023,8,DL,Delta Air Lines Inc.,RST,"Rochester, MN: Rochester International",31.0,8.0,4.21,0.0,1.24,0.0,2.55,0.0,0.0,324.0,153.0,0.0,21.0,0.0,150.0
2023,8,DL,Delta Air Lines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",491.0,85.0,34.05,2.82,30.86,0.0,17.27,18.0,1.0,5579.0,2245.0,201.0,1657.0,0.0,1476.0
2023,8,DL,Delta Air Lines Inc.,SAN,"San Diego, CA: San Diego International",843.0,186.0,85.8,5.08,53.28,0.0,41.85,13.0,6.0,11587.0,7049.0,325.0,2168.0,0.0,2045.0
2023,8,DL,Delta Air Lines Inc.,SAT,"San Antonio, TX: San Antonio International",568.0,113.0,65.84,3.22,19.29,0.0,24.66,6.0,0.0,8801.0,6064.0,110.0,790.0,0.0,1837.0
2023,8,DL,Delta Air Lines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",251.0,50.0,20.19,1.02,18.04,0.0,10.75,11.0,1.0,3172.0,1272.0,170.0,726.0,0.0,1004.0
2023,8,DL,Delta Air Lines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",196.0,35.0,18.24,0.8,4.75,0.0,11.21,3.0,0.0,2563.0,1544.0,51.0,186.0,0.0,782.0
2023,8,DL,Delta Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",3201.0,391.0,149.62,16.7,79.87,0.0,144.81,29.0,4.0,36535.0,19341.0,1439.0,3245.0,0.0,12510.0
2023,8,DL,Delta Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",1243.0,226.0,103.02,8.17,55.89,0.0,58.93,15.0,0.0,13967.0,7440.0,1273.0,1837.0,0.0,3417.0
2023,8,DL,Delta Air Lines Inc.,SGF,"Springfield, MO: Springfield-Branson National",89.0,16.0,5.85,1.32,6.66,0.0,2.16,2.0,0.0,655.0,279.0,44.0,219.0,0.0,113.0
2023,8,DL,Delta Air Lines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",271.0,40.0,24.02,2.24,5.76,0.0,7.99,4.0,0.0,3765.0,2017.0,587.0,340.0,0.0,821.0
2023,8,DL,Delta Air Lines Inc.,SJU,"San Juan, PR: Luis Munoz Marin International",272.0,57.0,27.07,2.17,18.19,0.0,9.57,0.0,1.0,4095.0,2421.0,86.0,616.0,0.0,972.0
2023,8,DL,Delta Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4710.0,644.0,238.56,22.58,105.03,0.0,277.83,32.0,15.0,58212.0,26017.0,2266.0,4878.0,0.0,25051.0
2023,8,DL,Delta Air Lines Inc.,SMF,"Sacramento, CA: Sacramento International",279.0,51.0,31.47,3.74,9.36,0.0,6.43,0.0,0.0,5603.0,3844.0,419.0,472.0,0.0,868.0
2023,8,DL,Delta Air Lines Inc.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",447.0,77.0,36.55,5.28,22.73,0.0,12.44,6.0,2.0,4492.0,2920.0,312.0,825.0,0.0,435.0
2023,8,DL,Delta Air Lines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",211.0,44.0,24.14,3.0,8.57,0.0,8.28,10.0,0.0,2852.0,1557.0,230.0,417.0,0.0,648.0
2023,8,DL,Delta Air Lines Inc.,STL,"St. Louis, MO: St Louis Lambert International",526.0,87.0,42.46,7.75,13.49,0.0,23.31,7.0,1.0,5728.0,3242.0,470.0,505.0,0.0,1511.0
